18	5669	3.5
18	5679	4
18	5816	3.5
18	5903	3.5
18	5944	2.5
18	5952	3.5
18	5956	4
18	5989	4
18	5995	4.5
18	6287	3
18	6300	4.5
18	6333	4
18	6365	3.5
18	6373	3.5
18	6377	4
18	6378	3
18	6440	4.5
18	6534	3
18	6539	4.5
18	6548	2
18	6709	3
18	6787	4
18	6807	4.5
18	6863	3.5
18	6870	4
18	6874	3.5
18	6888	0.5
18	6934	3
18	7018	3.5
18	7147	4.5
18	7153	4.5
18	7254	4.5
18	7293	3
18	7317	3
18	7318	2.5
18	7323	3
18	7361	4
18	7373	3.5
18	7438	3.5
18	7753	3.5
18	7843	4.5
18	8117	4
18	8360	3.5
18	8361	3
18	8368	3.5
18	8641	2.5
18	8644	3.5
18	8665	4
18	8784	3.5
18	8798	4
18	8917	3.5
18	8950	4
18	8957	3.5
18	8958	4
18	8961	3.5
18	8984	3
18	26444	3.5
18	26614	3.5
18	27689	2.5
18	27716	4.5
18	27773	3.5
18	27831	3.5
18	27878	4.5
18	30793	4
18	30812	4
18	31685	2
18	32460	3.5
18	32587	3.5
18	33004	3
18	33615	3.5
18	33794	4.5
18	34150	3.5
18	34405	3.5
18	36519	3
18	36529	4
18	37386	1.5
18	37729	4
18	37733	4
18	37741	4
18	38038	4
18	38061	4
18	40819	4
18	44022	3.5
18	44191	4.5
18	44199	4.5
18	44555	4
18	44665	4.5
18	45499	4
18	45517	3.5
18	45722	4
18	46578	3.5
18	46965	1
18	47200	3
18	47491	4
18	48394	4
18	48516	4.5
18	48780	4.5
18	49651	3.5
18	50872	3.5
18	51357	4
18	51540	4.5
18	51662	3.5
18	52604	4.5
18	53125	3.5
18	53129	3
18	53318	2.5
18	53464	2.5
18	53972	3
18	53996	3
18	54272	3.5
18	54286	4
18	55118	4.5
18	55247	3.5
18	55276	4
18	55290	4.5
18	55765	4.5
18	56757	4
18	57528	2.5
18	57640	3.5
18	57669	4
18	58295	3.5
18	58299	4
18	58559	4
18	59315	4
18	59615	2.5
18	59784	4
18	60040	3.5
18	60074	2.5
18	60684	3.5
18	60756	3
18	62434	3.5
18	63131	3.5
18	64197	4.5
18	64614	3.5
18	64839	3.5
18	64957	3.5
18	65596	4
18	66934	4
18	67255	4.5
18	68073	4.5
18	68157	3.5
18	68159	4
18	68319	4
18	68358	3.5
18	68954	4
18	69122	3
18	69640	4
18	69757	4
18	69951	3.5
18	70286	3.5
18	71108	4.5
18	71156	3
18	71899	4.5
18	72011	3.5
18	72378	3
18	72998	4
18	73017	4.5
18	73268	3.5
18	73321	3.5
18	73323	4.5
18	73499	3.5
18	74458	4.5
18	74510	4.5
18	74789	3.5
18	74948	4
18	76077	3
18	76175	2.5
18	76251	4.5
18	77561	4
18	78469	3
18	78499	4
18	79132	4.5
18	79293	3
18	79592	3
18	79695	3.5
18	79702	4
18	80219	3.5
18	80489	4
18	81788	4.5
18	83349	3
18	84392	4.5
18	85354	4
18	85414	3.5
18	86190	3.5
18	86332	3.5
18	86628	4
18	86880	3
18	87232	4
18	88094	3
18	88129	3
18	88140	4
18	89745	4
18	90600	4
18	91485	3.5
18	91500	4
18	91529	4
18	91542	4
18	91658	3.5
18	92094	3.5
18	95441	2.5
18	96432	4
18	96488	4
18	96610	3
18	96655	4
18	97752	3.5
18	97938	3
18	98124	4
18	98585	3.5
18	98809	4
18	99114	4
18	99728	3.5
18	99813	4
18	102125	3.5
18	102445	4
18	102903	4
18	103253	3.5
18	103772	4
18	104241	3
18	104879	3
18	106072	3.5
18	106487	4
18	106489	3.5
18	106782	3
18	106839	4
18	107846	3.5
18	109374	4
18	109487	4.5
18	110102	3.5
18	111362	4
18	111759	3.5
18	112183	3.5
18	112334	4.5
18	112421	4
18	112552	4.5
18	112852	4.5
18	114060	3.5
18	114066	4
18	115713	4.5
18	116797	4.5
18	116823	3.5
18	117176	4
18	118900	3.5
18	119145	4
18	122886	4
18	122892	3.5
18	122900	4
18	122904	3.5
18	122918	4
18	122920	3
18	122924	4
18	122926	3.5
18	128620	3.5
18	134130	4.5
18	134853	3.5
18	135569	3.5
18	139385	3.5
18	140289	4
18	141688	4
18	142488	4.5
18	144210	4
18	145283	3.5
18	148626	4
18	150548	4
18	155168	4
18	157108	4.5
18	157110	4.5
18	158238	4
18	158972	3.5
18	159093	3.5
18	160438	3
18	161582	4
18	162350	3.5
18	162606	3.5
18	164179	3
18	166015	3.5
18	166635	4
18	168252	4
18	171023	4
18	176101	3.5
18	177593	4.5
18	180095	3
18	180777	4.5
18	185135	4.5
19	1	4
19	2	3
19	3	3
19	7	2
19	10	2
19	12	1
19	13	3
19	15	2
19	19	2
19	32	4
19	34	4
19	44	3
19	47	3
19	48	1
19	54	2
19	64	2
19	65	2
19	70	2
19	87	2
19	92	2
19	102	1
19	104	2
19	107	2
19	118	3
19	135	3
19	141	1
19	153	2
19	158	3
19	161	2
19	165	3
19	170	3
19	173	1
19	185	2
19	186	2
19	196	2
19	208	2
19	216	2
19	223	3
19	231	2
19	235	4
19	252	3
19	253	3
19	256	1
19	258	3
19	260	4
19	273	1
19	289	2
19	291	2
19	293	4
19	295	3
19	316	2
19	319	1
19	325	2
19	328	2
19	329	2
19	330	3
19	332	2
19	333	2
19	338	2
19	339	3
19	344	2
19	348	2
19	350	2
19	351	2
19	353	5
19	356	2
19	357	4
19	362	2
19	364	3
19	366	2
19	367	4
19	368	3
19	370	3
19	372	1
19	374	2
19	377	4
19	378	3
19	379	2
19	380	3
19	407	3
19	410	2
19	414	2
19	420	2
19	422	3
19	423	3
19	427	3
19	432	3
19	434	3
19	435	2
19	440	3
19	442	3
19	445	2
19	450	2
19	455	2
19	457	4
19	466	3
19	468	3
19	472	2
19	474	3
19	480	2
19	485	2
19	486	2
19	490	2
19	494	2
19	497	3
19	500	2
19	512	2
19	513	3
19	520	2
19	537	1
19	539	3
19	540	1
19	541	4
19	542	2
19	543	3
19	546	2
19	551	5
19	558	2
19	575	2
19	586	3
19	587	3
19	588	3
19	589	5
19	592	5
19	597	3
19	606	2
19	610	3
19	611	2
19	627	2
19	637	2
19	640	1
19	648	3
19	653	2
19	661	3
19	671	2
19	673	1
19	674	4
19	708	3
19	709	2
19	711	3
19	719	2
19	720	4
19	724	4
19	733	3
19	736	2
19	742	3
19	743	2
19	745	4
19	761	3
19	762	1
19	783	4
19	785	2
19	788	2
19	798	2
19	799	3
19	810	1
19	818	4
19	829	2
19	830	2
19	832	2
19	837	4
19	839	1
19	842	2
19	849	2
19	852	4
19	866	2
19	879	1
19	880	2
19	881	1
19	903	5
19	904	5
19	906	3
19	910	4
19	911	3
19	913	5
19	915	2
19	921	3
19	924	3
19	930	3
19	931	4
19	933	4
19	965	2
19	984	2
19	986	3
19	1016	3
19	1020	3
19	1021	2
19	1028	2
19	1031	2
19	1032	1
19	1037	1
19	1047	3
19	1049	2
19	1057	3
19	1064	2
19	1073	4
19	1077	3
19	1079	4
19	1081	2
19	1086	4
19	1089	3
19	1092	2
19	1097	5
19	1127	3
19	1129	3
19	1136	3
19	1148	4
19	1179	2
19	1193	4
19	1196	4
19	1197	5
19	1198	5
19	1200	3
19	1210	3
19	1214	4
19	1215	3
19	1219	4
19	1234	4
19	1238	3
19	1240	4
19	1256	4
19	1257	3
19	1258	2
19	1259	3
19	1265	4
19	1267	3
19	1269	4
19	1270	4
19	1278	4
19	1285	5
19	1291	5
19	1297	4
19	1307	3
19	1322	2
19	1324	2
19	1330	2
19	1333	3
19	1339	2
19	1342	2
19	1345	3
19	1346	2
19	1347	2
19	1355	2
19	1356	3
19	1359	3
19	1367	1
19	1371	3
19	1372	5
19	1373	1
19	1374	5
19	1375	3
19	1376	4
19	1377	3
19	1378	3
19	1379	2
19	1380	3
19	1391	3
19	1394	3
19	1396	3
19	1405	2
19	1407	3
19	1409	3
19	1427	1
19	1441	3
19	1456	2
19	1457	3
19	1461	3
19	1474	2
19	1479	3
19	1485	3
19	1489	2
19	1499	1
19	1500	2
19	1517	3
19	1527	5
19	1542	2
19	1544	1
19	1550	2
19	1551	2
19	1552	3
19	1556	1
19	1562	1
19	1566	4
19	1569	3
19	1573	4
19	1580	2
19	1583	3
19	1584	3
19	1588	2
19	1590	1
19	1591	2
19	1593	2
19	1597	2
19	1603	2
19	1610	3
19	1614	2
19	1617	4
19	1625	4
19	1644	2
19	1645	2
19	1648	2
19	1653	4
19	1658	5
19	1663	3
19	1665	1
19	1676	2
19	1679	2
19	1681	3
19	1688	3
19	1689	2
19	1690	1
19	1702	3
19	1717	3
19	1718	2
19	1722	3
19	1732	3
19	1747	2
19	1748	3
19	1754	2
19	1777	3
19	1779	2
19	1783	1
19	1784	2
19	1798	1
19	1805	3
19	1806	2
19	1812	3
19	1816	1
19	1831	2
19	1834	3
19	1845	3
19	1848	2
19	1855	2
19	1862	1
19	1881	1
19	1882	2
19	1885	2
19	1888	2
19	1891	2
19	1892	2
19	1894	2
19	1895	2
19	1906	2
19	1907	3
19	1909	3
19	1911	2
19	1917	2
19	1918	3
19	1919	2
19	1920	3
19	1921	3
19	1923	4
19	1924	2
19	1963	3
19	1967	5
19	1968	2
19	1970	3
19	1971	3
19	1972	1
19	1973	2
19	1991	2
19	1994	3
19	2000	3
19	2001	2
19	2002	3
19	2003	3
19	2004	3
19	2005	4
19	2011	2
19	2012	3
19	2014	2
19	2015	3
19	2016	3
19	2026	2
19	2027	1
19	2033	3
19	2034	2
19	2036	2
19	2037	4
19	2040	2
19	2041	4
19	2044	3
19	2046	2
19	2048	3
19	2052	2
19	2053	2
19	2054	3
19	2060	3
19	2065	2
19	2072	2
19	2078	2
19	2081	4
19	2082	3
19	2088	3
19	2092	2
19	2094	4
19	2097	3
19	2100	3
19	2105	3
19	2108	3
19	2110	3
19	2111	3
19	2115	3
19	2118	2
19	2123	3
19	2133	3
19	2134	2
19	2137	4
19	2139	3
19	2140	4
19	2143	3
19	2144	3
19	2145	2
19	2148	2
19	2150	3
19	2153	3
19	2167	3
19	2169	2
19	2171	2
19	2174	4
19	2184	3
19	2186	4
19	2193	3
19	2203	3
19	2206	3
19	2227	3
19	2232	3
19	2243	2
19	2244	2
19	2245	3
19	2248	3
19	2249	3
19	2253	4
19	2255	2
19	2261	2
19	2263	2
19	2266	3
19	2267	2
19	2279	2
19	2287	3
19	2294	3
19	2302	3
19	2315	2
19	2320	3
19	2321	3
19	2328	2
19	2335	3
19	2338	1
19	2354	2
19	2355	3
19	2359	4
19	2369	2
19	2371	4
19	2372	1
19	2374	2
19	2375	2
19	2387	3
19	2393	3
19	2394	3
19	2396	4
19	2406	3
19	2407	2
19	2413	3
19	2414	3
19	2416	3
19	2418	2
19	2423	4
19	2424	2
19	2428	3
19	2446	2
19	2450	2
19	2453	3
19	2455	2
19	2458	2
19	2463	2
19	2465	1
19	2467	3
19	2468	2
19	2470	3
19	2478	2
19	2485	3
19	2490	3
19	2491	4
19	2496	3
19	2502	2
19	2513	1
19	2518	2
19	2528	2
19	2539	2
19	2548	2
19	2550	3
19	2555	1
19	2558	2
19	2571	4
19	2572	3
19	2581	3
19	2605	2
19	2606	4
19	2614	1
19	2617	3
19	2622	3
19	2628	3
19	2640	3
19	2641	3
19	2642	1
19	2643	1
19	2657	3
19	2668	2
19	2672	3
19	2683	3
19	2687	2
19	2694	2
19	2699	3
19	2700	4
19	2701	1
19	2706	3
19	2709	2
19	2710	2
19	2716	4
19	2717	1
19	2719	2
19	2720	1
19	2722	2
19	2723	5
19	2733	2
19	2746	3
19	2754	1
19	2762	4
19	2763	4
19	2788	2
19	2791	2
19	2793	2
19	2797	3
19	2802	3
19	2804	3
19	2806	2
19	2808	2
19	2822	2
19	2836	3
19	2840	2
19	2857	3
19	2858	4
19	2860	2
19	2867	3
19	2870	3
19	2883	3
19	2888	3
19	2898	2
19	2900	2
19	2901	1
19	2915	2
19	2916	3
19	2918	5
19	2936	4
19	2953	3
19	2959	5
19	2968	5
19	2985	3
19	2987	5
19	2995	2
19	2997	4
19	3005	2
19	3016	3
19	3017	2
19	3031	2
19	3032	3
19	3033	2
19	3034	3
19	3035	4
19	3039	3
19	3040	3
19	3044	3
19	3048	2
19	3052	3
19	3056	4
19	3063	2
19	3064	2
19	3070	5
19	3072	2
19	3081	3
19	3082	2
19	3087	3
19	3101	1
19	3104	2
19	3108	4
19	3113	2
19	3114	2
19	3146	1
19	3156	1
19	3175	4
19	3176	1
19	3190	1
19	3203	2
19	3213	4
19	3219	2
19	3225	3
19	3238	1
19	3243	3
19	3247	3
19	3248	2
19	3253	2
19	3254	2
19	3255	2
19	3257	2
19	3258	2
19	3263	2
19	3264	3
19	3269	2
19	3273	2
19	3300	3
19	3301	2
19	3308	2
19	3316	2
19	3324	2
19	3355	2
19	3358	5
19	3361	2
19	3370	2
19	3387	2
19	3393	1
19	3394	3
19	3395	3
19	3396	5
19	3397	2
19	3398	2
19	3400	3
19	3401	2
19	3409	2
19	3418	3
19	3421	4
19	3424	2
19	3440	2
19	3448	3
19	3450	3
19	3454	2
19	3466	2
19	3471	4
19	3476	3
19	3477	5
19	3479	3
19	3481	2
19	3483	2
19	3484	2
19	3489	2
19	3497	2
19	3499	3
19	3500	2
19	3501	2
19	3505	3
19	3510	3
19	3515	3
19	3526	2
19	3534	2
19	3535	2
19	3536	2
19	3548	2
19	3550	3
19	3551	3
19	3578	3
19	3584	2
19	3591	2
19	3594	2
19	3608	3
19	3622	3
19	3623	2
19	3624	3
19	3662	3
19	3671	3
19	3683	3
19	3685	3
19	3686	3
19	3692	3
19	3693	2
19	3698	2
19	3699	2
19	3701	2
19	3704	2
19	3705	2
19	3706	3
19	3708	2
19	3712	3
19	3717	2
19	3740	2
19	3743	2
19	3744	2
19	3745	4
19	3751	3
19	3752	3
19	3754	4
19	3763	3
19	3770	2
19	3784	2
19	3785	1
19	3793	4
19	3797	3
19	3798	2
19	3802	2
19	3809	3
19	3825	3
19	3826	1
19	3835	2
19	3837	1
19	3839	1
20	2	3
20	8	1
20	13	4
20	34	4
20	48	5
20	107	3.5
20	158	3
20	239	4.5
20	262	4.5
20	317	3.5
20	362	4
20	364	5
20	531	4.5
20	551	5
20	586	3
20	588	5
20	594	5
20	595	5
20	596	4.5
20	661	5
20	709	3
20	720	5
20	783	3.5
20	801	2.5
20	837	4
20	899	4
20	914	4.5
20	919	5
20	986	3.5
20	1010	3
20	1012	4
20	1013	4
20	1015	3.5
20	1018	3.5
20	1021	2
20	1022	4.5
20	1025	5
20	1028	4.5
20	1029	4.5
20	1030	3
20	1031	3
20	1032	3.5
20	1035	4.5
20	1073	5
20	1088	4.5
20	1097	5
20	1148	5
20	1282	4.5
20	1333	3.5
20	1367	3
20	1380	5
20	1489	4
20	1547	3
20	1566	4.5
20	1688	4.5
20	1722	3
20	1848	3
20	1876	2
20	1907	5
20	1919	3.5
20	1947	5
20	2005	5
20	2006	2
20	2018	4
20	2033	4
20	2048	3.5
20	2054	2.5
20	2059	3.5
20	2078	4.5
20	2080	4
20	2081	5
20	2083	5
20	2085	4
20	2087	4.5
20	2089	4.5
20	2090	3
20	2092	3
20	2096	4
20	2100	3.5
20	2116	2.5
20	2135	5
20	2137	4.5
20	2140	4
20	2141	4.5
20	2161	4.5
20	2167	2
20	2294	3.5
20	2300	5
20	2355	4
20	2394	5
20	2430	2
20	2565	3.5
20	2617	2.5
20	2657	5
20	2687	4.5
20	2700	4.5
20	2701	1
20	2709	5
20	2746	4.5
20	2761	4.5
20	2770	2.5
20	2804	5
20	2857	4
20	2941	4
20	2987	5
20	3034	5
20	3114	5
20	3157	3
20	3159	5
20	3189	3.5
20	3300	3
20	3301	3.5
20	3396	5
20	3397	5
20	3398	5
20	3408	3.5
20	3410	4
20	3438	4
20	3483	3.5
20	3510	3
20	3512	3
20	3535	1
20	3536	1.5
20	3549	5
20	3555	3
20	3565	3
20	3578	4.5
20	3615	2.5
20	3623	3
20	3624	2
20	3744	1
20	3751	5
20	3753	3
20	3755	4.5
20	3784	2.5
20	3793	3.5
20	3852	4
20	3882	2.5
20	3897	4.5
20	3948	3.5
20	3967	4.5
20	3972	3
20	3977	3.5
20	3986	2.5
20	3988	3.5
20	3990	0.5
20	3994	2.5
20	3996	3.5
20	3999	2
20	4014	4
20	4016	4.5
20	4019	4
20	4022	3.5
20	4025	3.5
20	4027	4
20	4029	4
20	4039	5
20	4054	2.5
20	4090	3.5
20	4154	4
20	4161	3.5
20	4226	3.5
20	4232	0.5
20	4246	5
20	4270	0.5
20	4299	3.5
20	4306	5
20	4308	3.5
20	4310	4
20	4344	3.5
20	4366	1.5
20	4367	0.5
20	4369	2
20	4370	3
20	4378	3.5
20	4446	3.5
20	4447	3
20	4449	2
20	4519	3.5
20	4638	1.5
20	4641	3
20	4643	3
20	4700	4
20	4718	3
20	4720	3.5
20	4734	1
20	4776	3.5
20	4783	3.5
20	4816	3.5
20	4821	0.5
20	4846	2.5
20	4848	1.5
20	4865	3
20	4886	4
20	4896	4.5
20	4901	3.5
20	4979	4
20	4990	4
20	4993	5
20	4995	5
20	5013	4.5
20	5014	4
20	5015	4
20	5103	4
20	5110	3
20	5171	2
20	5218	5
20	5254	3
20	5293	3.5
20	5299	4
20	5313	0.5
20	5349	3
20	5364	4
20	5378	4
20	5388	4
20	5418	3
20	5419	0.5
20	5445	4.5
20	5463	2
20	5481	1
20	5502	3
20	5504	0.5
20	5507	0.5
20	5618	5
20	5630	3.5
20	5679	3.5
20	5693	4
20	5785	4
20	5816	4.5
20	5952	5
20	5989	4.5
20	5991	5
20	6143	4
20	6156	3
20	6157	2
20	6166	1.5
20	6170	4
20	6297	4
20	6333	4
20	6345	5
20	6358	3.5
20	6365	4
